0.00111543677458	0.0863758408972	0.909166489308	0.0011162027656	0.00111194475192	0.00111408550257	
0.00495028548654	0.00494035798447	0.00495254145039	0.975274834786	0.00493692276817	0.00494505752442	
0.00166851104053	0.0184878146937	0.563058145854	0.00166810156821	0.00166607824108	0.413451348603	
0.0389843057939	0.00124504520756	0.932948469268	0.0243282091479	0.00124830525508	0.00124566532719	
0.00544511990128	0.00544011401304	0.00542724455479	0.911057695916	0.00541706525548	0.0672127603596	
0.786896655436	0.00431100431987	0.00432284965671	0.195858956073	0.00429990254749	0.00431063196695	
0.974503595616	0.005093603662	0.00510937758268	0.00510243461504	0.00509445453581	0.00509653398891	
0.00244128691194	0.128296474181	0.8619495137	0.00244001125348	0.0024372315455	0.00243548240792	
0.00157035331953	0.00156962752343	0.992149079433	0.00157330362687	0.00156759606179	0.0015700400349	
0.00125811893406	0.156488244583	0.240374836486	0.525451365215	0.00125279040554	0.0751746443773	
0.00349943583433	0.00349661261674	0.00349896301978	0.00350064465834	0.982507740763	0.00349660310795	
0.00263368288361	0.0026242522286	0.986860826152	0.0026293207151	0.00262811258937	0.00262380543149	
0.975268239006	0.00494192938836	0.00495428111576	0.00494861958929	0.00494297910803	0.00494395179218	
0.0026263936432	0.00262535021918	0.625066942014	0.36443289863	0.00262165814925	0.00262675734494	
0.00673231551613	0.00674629459366	0.966355254042	0.0067256497814	0.0067164580996	0.00672402796683	
0.178347973933	0.00233521307308	0.812307762231	0.00234150019271	0.00233378996804	0.00233376060246	
0.442509059902	0.00123928475814	0.00123782525025	0.00123820060858	0.00123507341412	0.552540556067	
0.00187058773684	0.00187238970442	0.990647843692	0.00187329715703	0.00186711104478	0.00186877066454	
0.00357632951223	0.982112967019	0.00357822970645	0.00357937823825	0.00357119739895	0.00358189812521	
0.0032335617143	0.00323339375207	0.00323497797164	0.983839766079	0.00322591841983	0.00323238206283	
0.0088388394482	0.00881805898822	0.955841120502	0.00883231933682	0.0088379358191	0.00883172590562	
0.0050972986539	0.00508269747174	0.00509027224032	0.0050906997976	0.974555655915	0.00508337592186	
0.00509683484045	0.00508595901815	0.00509745256362	0.00510583582659	0.00508821223674	0.974525705514	
0.984719228452	0.00305638266903	0.00305878516336	0.00306066403718	0.00304987132995	0.00305506834852	
0.00276036566238	0.00275922629911	0.179472056564	0.00276214879129	0.809490438467	0.00275576421681	
